Gene_ID	GO_ID
LG14g92	GO:0005515
LG14g921	GO:0016616,GO:0051287
LG14g937	GO:0051920
LG14g940	GO:0016616,GO:0051287
LG14g943	GO:0005515
LG14g944	GO:0006096,GO:0004332
LG14g946	GO:0046872
LG14g952	GO:0005634
LG14g956	GO:0003723
LG14g96	GO:0005515
LG14g97	GO:0008270
LG14g970	GO:0005515
LG14g982	GO:0005515
LG154g1	GO:0007186,GO:0016020,GO:0004930
LG158g1	GO:0016787
LG15g1	GO:0006869,GO:0008289,GO:0042157,GO:0005576
LG15g100	GO:0016491,GO:0010181
LG15g1000	GO:0016020,GO:0015293
LG15g1002	GO:0005515
LG15g1005	GO:0006468,GO:0005524,GO:0004672
LG15g1006	GO:0007186,GO:0016020,GO:0004930
LG15g1007	GO:0007186,GO:0016020,GO:0004930
LG15g101	GO:0003723
LG15g1010	GO:0005515
LG15g1011	GO:0016020,GO:0043269,GO:0099106,GO:0006508,GO:0004252
LG15g1013	GO:0016020,GO:0006508,GO:0004252
LG15g1019	GO:0005515
LG15g102	GO:0006508,GO:0031012,GO:0008270,GO:0004222
LG15g1024	GO:0046872
LG15g1025	GO:0046872
LG15g1031	GO:0007156,GO:0005509,GO:0016020
LG15g1033	GO:0005515
LG15g1037	GO:0008270
LG15g1042	GO:0005515,GO:0006468,GO:0004672
LG15g105	GO:0006511,GO:0031625
LG15g1052	GO:0003677,GO:0006355
LG15g1055	GO:0003723,GO:0000287,GO:0006432,GO:0005524
LG15g1056	GO:0003723
LG15g106	GO:0020037
LG15g1060	GO:0005085,GO:0005515,GO:0007165
LG15g1062	GO:0016020
LG15g1063	GO:0016020
LG15g1064	GO:0016020
LG15g1065	GO:0016020
LG15g1068	GO:0016020,GO:0015276
LG15g1074	GO:0016020,GO:0007154,GO:0055085
LG15g1078	GO:0005249,GO:0006811,GO:0016020
LG15g1082	GO:0046872,GO:0005515
LG15g1084	GO:0070008,GO:0006508
LG15g1085	GO:0005515,GO:0005509
LG15g1087	GO:0003924,GO:0005525
LG15g1088	GO:0006508,GO:0008234
LG15g1089	GO:0007186,GO:0004930,GO:0016020
LG15g109	GO:0016020
LG15g1090	GO:0016491
LG15g1091	GO:0016491
LG15g1095	GO:0032008,GO:0016197,GO:0001919,GO:0043410,GO:0031902,GO:0071230,GO:0071986,GO:0007040,GO:0042632,GO:0045121
LG15g110	GO:0016020
LG15g1101	GO:0005515
LG15g111	GO:0016020
LG15g1110	GO:0007165,GO:0005096
LG15g1112	GO:0006468,GO:0005524,GO:0004672
LG15g1113	GO:0016020
LG15g1114	GO:0016020
LG15g1119	GO:0006811,GO:0016020,GO:0022857
LG15g112	GO:0016020
LG15g1120	GO:0016020,GO:0055085
LG15g1124	GO:0005515
LG15g1126	GO:0006508,GO:0004222
LG15g1127	GO:0008017,GO:0043015,GO:0042802
LG15g1128	GO:0007165,GO:0004114,GO:0005515
LG15g1129	GO:0008289
LG15g1138	GO:0016887,GO:0005524
LG15g1139	GO:0003677
LG15g114	GO:0016020
LG15g1141	GO:0016791,GO:0046856,GO:0005515
LG15g1143	GO:0005680,GO:0090266
LG15g1144	GO:0008171
LG15g1146	GO:0005515
LG15g1147	GO:0005515
LG15g1148	GO:0005515
LG15g115	GO:0016020
LG15g1150	GO:0003677
LG15g1151	GO:0016126,GO:0016020,GO:0016628
LG15g1153	GO:0005515
LG15g1154	GO:0006468,GO:0005524,GO:0004672
LG15g1155	GO:0003677,GO:0005634,GO:0003700,GO:0007275
LG15g1156	GO:0019773,GO:0006511,GO:0051603,GO:0005839
LG15g116	GO:0016020
LG15g1160	GO:0005515
LG15g1161	GO:0006368,GO:0016593
LG15g1162	GO:0005515
LG15g1167	GO:0005515
LG15g117	GO:0016020
LG15g1179	GO:0005515
LG15g1181	GO:0005515
LG15g119	GO:0016787,GO:0005515
LG15g1193	GO:0005515,GO:0003723
LG15g1194	GO:0016791
LG15g1198	GO:0006821,GO:0055085,GO:0015108,GO:0016020
LG15g1201	GO:0006508,GO:0004252
LG15g1203	GO:0005096,GO:0005515,GO:0005737
LG15g1205	GO:0007200,GO:0004143,GO:0016301,GO:0005515
LG15g1207	GO:0005515
LG15g1208	GO:0005515
LG15g1209	GO:0016020
LG15g121	GO:0008083
LG15g1210	GO:0016020,GO:0004252
LG15g1213	GO:0008083
LG15g1214	GO:0007165
LG15g1217	GO:0007166,GO:0016020,GO:0005515
LG15g1220	GO:0005524
LG15g1221	GO:0030286,GO:0007018,GO:0008569
LG15g1222	GO:0008083,GO:0016020
LG15g1224	GO:0016020,GO:0015276
LG15g1226	GO:0000287,GO:0008897
LG15g1227	GO:0009190,GO:0035556,GO:0006182,GO:0004383
LG15g125	GO:0005515
LG15g127	GO:0005515
LG15g133	GO:0006468,GO:0005524,GO:0004672
LG15g137	GO:0003723
LG15g140	GO:0005515
LG15g141	GO:0071816
LG15g158	GO:0005515
LG15g162	GO:0005515
LG15g163	GO:0005515,GO:0004674
LG15g167	GO:0070403
LG15g169	GO:0006355,GO:0003677
LG15g170	GO:0070008,GO:0006508
LG15g177	GO:0006355,GO:0043565,GO:0003700
LG15g181	GO:0005515
LG15g182	GO:0006355,GO:0003677,GO:0046983
LG15g183	GO:0006355,GO:0003677,GO:0046983
LG15g185	GO:0005515
LG15g186	GO:0016787,GO:0004519,GO:0030145,GO:0006302,GO:0005634
LG15g19	GO:0008168,GO:0016706
LG15g198	GO:0008270,GO:0003676
LG15g203	GO:0005515
LG15g205	GO:0000139,GO:0006891
LG15g209	GO:0008757,GO:0016435,GO:0070476
LG15g210	GO:0008270,GO:0003677
LG15g215	GO:0005515,GO:0061608,GO:0006606
LG15g217	GO:0005515
LG15g219	GO:0007186,GO:0016020,GO:0004930
LG15g220	GO:0005515
LG15g221	GO:0007186,GO:0016020,GO:0004930
LG15g224	GO:0005515
LG15g226	GO:0005515
LG15g229	GO:0007219,GO:0045944,GO:0016607,GO:0003713
LG15g234	GO:0007186,GO:0016020,GO:0004930
LG15g235	GO:0007186,GO:0016020,GO:0004930
LG15g246	GO:0007186,GO:0016020,GO:0004930
LG15g25	GO:0005515
LG15g250	GO:0006355,GO:0043565,GO:0003700
LG15g258	GO:0006468,GO:0005524,GO:0004672
LG15g259	GO:0007186,GO:0016020,GO:0004930
LG15g260	GO:0016579,GO:0004843,GO:0008270
LG15g263	GO:0007186,GO:0016020,GO:0004930
LG15g264	GO:0007156,GO:0005509,GO:0016020
LG15g277	GO:0009247,GO:0001733,GO:0016020
LG15g278	GO:0008270,GO:0003676
LG15g28	GO:0051276,GO:0005694,GO:0005515,GO:0005524
LG15g293	GO:0005524,GO:0006298,GO:0030983
LG15g30	GO:0008270
LG15g305	GO:0005515
LG15g306	GO:0005515
LG15g31	GO:0005525
LG15g311	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG15g313	GO:0005515
LG15g314	GO:0003924,GO:0005525,GO:0016020,GO:0006811,GO:0005230
LG15g317	GO:0005525,GO:0016020
LG15g325	GO:0016887,GO:0005524,GO:0140662
LG15g326	GO:0006508,GO:0004252
LG15g337	GO:0017053
LG15g34	GO:0022857,GO:0055085
LG15g341	GO:0008270,GO:0003677
LG15g350	GO:0006508,GO:0004252
LG15g354	GO:0006508,GO:0004252
LG15g357	GO:0006508,GO:0004252
LG15g358	GO:0006508,GO:0004252
LG15g36	GO:0007186,GO:0016020,GO:0004930
LG15g363	GO:0046914,GO:0008201
LG15g365	GO:0006508,GO:0004252,GO:0005515
LG15g367	GO:0006508,GO:0004252
LG15g373	GO:0005515
LG15g374	GO:0016020,GO:0043269,GO:0099106
LG15g376	GO:0005515,GO:0005525
LG15g381	GO:0006508,GO:0004252
LG15g383	GO:0005576,GO:0005179
LG15g385	GO:0005201,GO:0005581,GO:0005576,GO:0005179
LG15g390	GO:0005201,GO:0005581
LG15g391	GO:0016020,GO:0004252
LG15g40	GO:0005515
LG15g401	GO:0005515
LG15g404	GO:0003725
LG15g405	GO:0005096
LG15g406	GO:0016020,GO:0051180,GO:0090482
LG15g407	GO:0016020,GO:0051180,GO:0090482
LG15g409	GO:0005634,GO:1901031
LG15g41	GO:0008236,GO:0006508,GO:0004252
LG15g410	GO:0005085
LG15g414	GO:0003676,GO:0005524
LG15g417	GO:0008375,GO:0006486
LG15g418	GO:0035556
LG15g419	GO:0004930,GO:0007186,GO:0016020
LG15g420	GO:0006955,GO:0016020,GO:0005164
LG15g421	GO:0005515
LG15g423	GO:0005515
LG15g424	GO:0005615
LG15g425	GO:0070567
LG15g426	GO:0003677
LG15g427	GO:0008610,GO:0016491,GO:0005506
LG15g428	GO:0007200,GO:0004143,GO:0016301,GO:0005509
LG15g429	GO:0005634,GO:0006355,GO:0003700
LG15g430	GO:0005634,GO:0006355,GO:0003700
LG15g431	GO:0043565,GO:0003700,GO:0006355,GO:0005634
LG15g432	GO:0005525,GO:0003924
LG15g441	GO:0006508,GO:0031012,GO:0008270,GO:0004222
LG15g447	GO:0008757
LG15g450	GO:0007165,GO:0005515
LG15g451	GO:0008289
LG15g457	GO:0006468,GO:0005524,GO:0004672
LG15g458	GO:0035556
LG15g461	GO:0005515,GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG15g464	GO:0016020,GO:0007154
LG15g465	GO:0016020,GO:0007154
LG15g466	GO:0016020,GO:0007154
LG15g475	GO:0008270,GO:0005515
LG15g477	GO:0019904
LG15g478	GO:0007156,GO:0005509,GO:0016020
LG15g479	GO:0007156,GO:0005509,GO:0016020
LG15g482	GO:0000724
LG15g484	GO:0016787
LG15g492	GO:0007186,GO:0016020,GO:0004930
LG15g50	GO:0016020
LG15g500	GO:0007186,GO:0016020,GO:0004930,GO:0005515
LG15g501	GO:0016020,GO:0016757
LG15g502	GO:0016887,GO:0005524,GO:0140662
LG15g504	GO:0005515
LG15g507	GO:0007156,GO:0005509,GO:0016020
LG15g512	GO:0004984,GO:0016020,GO:0007186
LG15g514	GO:0004984,GO:0016020,GO:0007186
LG15g519	GO:0003924,GO:0005525
LG15g52	GO:0006357,GO:0016592,GO:0003712
LG15g523	GO:0043130
LG15g524	GO:0005515
LG15g525	GO:0005515
LG15g526	GO:0030246,GO:0006468,GO:0004672
LG15g528	GO:0043087
LG15g531	GO:0003723
LG15g532	GO:0003723
LG15g534	GO:0003735,GO:0006412,GO:0005840
LG15g535	GO:0016491,GO:0004517,GO:0006809,GO:0010181
LG15g537	GO:0006468,GO:0005524,GO:0004672
LG15g538	GO:0003723
LG15g539	GO:0046983
LG15g544	GO:0008146
LG15g548	GO:0005515
LG15g549	GO:0016887,GO:0005524,GO:0140662
LG15g550	GO:0006629,GO:0008081
LG15g553	GO:0009190,GO:0035556,GO:0006468,GO:0004672,GO:0006182,GO:0004383
LG15g554	GO:0005515
LG15g556	GO:0005096,GO:0051056
LG15g559	GO:0005509
LG15g563	GO:0003677
LG15g567	GO:0004497,GO:0016705,GO:0005506,GO:0020037
LG15g569	GO:0004497,GO:0016705,GO:0005506,GO:0020037
LG15g570	GO:0004497,GO:0016705,GO:0005506,GO:0020037
LG15g571	GO:0004930,GO:0016020,GO:0007186
LG15g573	GO:0007186,GO:0016020,GO:0004930
LG15g574	GO:0006360
LG15g575	GO:0003723
LG15g576	GO:0006508,GO:0070005
LG15g577	GO:0016020
LG15g578	GO:0016020
LG15g580	GO:0016311
LG15g584	GO:0005515
LG15g585	GO:0005096,GO:0005515
LG15g587	GO:0022857,GO:0055085
LG15g588	GO:0005515
LG15g590	GO:0042981
LG15g591	GO:0005515,GO:0003774,GO:0016459,GO:0005524
LG15g592	GO:0003774,GO:0016459,GO:0005524
LG15g593	GO:0003774,GO:0016459,GO:0005524
LG15g594	GO:0005515,GO:0008237,GO:0008233,GO:0000398,GO:0017070,GO:0030623,GO:0003723
LG15g595	GO:0046983
LG15g601	GO:0007165,GO:0005515
LG15g602	GO:0022857,GO:0055085
LG15g603	GO:0006355,GO:0043565,GO:0003700
LG15g621	GO:0003677
LG15g625	GO:0005524,GO:0016818,GO:0004386,GO:0006139,GO:0003676,GO:0003678,GO:0003677
LG15g627	GO:0003700,GO:0045893
LG15g629	GO:0003700,GO:0045893
LG15g634	GO:0007099
LG15g636	GO:0046872
LG15g638	GO:0055085,GO:0015297,GO:0042910,GO:0016020
LG15g639	GO:0055085,GO:0015297,GO:0042910,GO:0016020
LG15g640	GO:0055085,GO:0015297,GO:0042910,GO:0016020
LG15g641	GO:0022857,GO:0016020,GO:0055085
LG15g642	GO:0005515
LG15g644	GO:0003676,GO:0005634,GO:0006260,GO:0003677
LG15g645	GO:0005515
LG15g646	GO:0090560,GO:0017183
LG15g650	GO:0005515
LG15g652	GO:0005634,GO:0042254
LG15g654	GO:0006468,GO:0005524,GO:0004672
LG15g656	GO:0006508,GO:0031012,GO:0008270,GO:0004222
LG15g658	GO:0046983,GO:0006355
LG15g661	GO:0006468,GO:0005524,GO:0004672
LG15g662	GO:0051537,GO:0016491
LG15g663	GO:0016020
LG15g667	GO:0005515,GO:0008168
LG15g668	GO:0046983
LG15g669	GO:0055085,GO:0022857,GO:0016020
LG15g671	GO:0031005,GO:0061572,GO:0061181
LG15g672	GO:0045145
LG15g675	GO:0016020
LG15g677	GO:0008270,GO:0004181,GO:0006508
LG15g679	GO:0005515
LG15g681	GO:0003677
LG15g682	GO:0070072
LG15g683	GO:0005515
LG15g690	GO:0005515,GO:0003774,GO:0016459,GO:0005524
LG15g692	GO:0005515
LG15g694	GO:0016020,GO:0008654,GO:0016780
LG15g695	GO:0016579,GO:0004843,GO:0005509
LG15g696	GO:0006468,GO:0004672
LG15g699	GO:0000077
LG15g703	GO:0005524,GO:0016818,GO:0004386,GO:0006139,GO:0003676,GO:0003678,GO:0003677
LG15g705	GO:0016772,GO:0016301
LG15g706	GO:0006468,GO:0005524,GO:0004672
LG15g709	GO:0004418,GO:0033014
LG15g71	GO:0006468,GO:0004672
LG15g710	GO:0005524,GO:0016887,GO:0016020,GO:0140359
LG15g711	GO:0005515
LG15g712	GO:0005515
LG15g713	GO:0030170,GO:0008483
LG15g714	GO:0016567,GO:0004842,GO:0006511,GO:0000151,GO:0034450
LG15g715	GO:0005515,GO:0008270,GO:0003677,GO:0005634
LG15g719	GO:0007166,GO:0005509,GO:0046872
LG15g721	GO:0016020,GO:0015276
LG15g725	GO:0005085,GO:0005515,GO:0005737
LG15g726	GO:0016020
LG15g73	GO:0005525
LG15g730	GO:0007165,GO:0004114
LG15g733	GO:0005515
LG15g737	GO:0007186,GO:0016020,GO:0004930
LG15g738	GO:0006468,GO:0004672,GO:0005515
LG15g739	GO:0005515
LG15g74	GO:0008289,GO:0005576,GO:0006869,GO:0042157,GO:0003700,GO:0045893
LG15g745	GO:0006468,GO:0005524,GO:0004672
LG15g746	GO:0005515
LG15g749	GO:0016491
LG15g751	GO:0016702
LG15g754	GO:0005515
LG15g760	GO:0005515
LG15g761	GO:0009058,GO:0005524
LG15g762	GO:0046983
LG15g765	GO:0005576,GO:0005615
LG15g766	GO:0005615
LG15g767	GO:0004866,GO:0005615
LG15g768	GO:0004866
LG15g77	GO:0005515
LG15g780	GO:0017038,GO:0005524,GO:0016020
LG15g781	GO:0005515,GO:0004866,GO:0005576,GO:0005615
LG15g782	GO:0016579,GO:0004843
LG15g783	GO:0005525
LG15g784	GO:0004674
LG15g785	GO:0006468,GO:0005524,GO:0004672
LG15g786	GO:0016491
LG15g788	GO:0016491
LG15g794	GO:0051260
LG15g797	GO:0007154,GO:0016020,GO:0007275,GO:0007219
LG15g798	GO:0005509
LG15g801	GO:0005085
LG15g803	GO:0004867
LG15g804	GO:0005737,GO:0042325
LG15g805	GO:0006887,GO:0000145
LG15g806	GO:0003712,GO:0006357,GO:0016592
LG15g809	GO:0005516,GO:0008017,GO:0005874,GO:0000226
LG15g811	GO:0006468,GO:0005524,GO:0004672
LG15g814	GO:0005543
LG15g818	GO:0016887,GO:0005524,GO:0140662
LG15g819	GO:0016887,GO:0005524,GO:0140662
LG15g82	GO:0016491,GO:0005507
LG15g820	GO:0016020
LG15g822	GO:0005515
LG15g825	GO:0016627,GO:0050660
LG15g827	GO:0006886
LG15g831	GO:0005515
LG15g833	GO:0007165,GO:0005515
LG15g838	GO:0005515
LG15g840	GO:0005515
LG15g844	GO:0016020,GO:0006508,GO:0004252
LG15g849	GO:0005212
LG15g851	GO:0005515
LG15g853	GO:0004866
LG15g855	GO:0003700,GO:0006355
LG15g860	GO:0004222,GO:0006508
LG15g861	GO:0004222,GO:0006508
LG15g863	GO:0035091
LG15g865	GO:0006468,GO:0005524,GO:0004672,GO:0004674
LG15g866	GO:0005525
LG15g868	GO:0030130,GO:0005198,GO:0016192,GO:0030132,GO:0006886
LG15g869	GO:0003676,GO:0005524
LG15g873	GO:0006511,GO:0031625
LG15g874	GO:0006511,GO:0031625
LG15g877	GO:0003677,GO:0006355,GO:0003700
LG15g878	GO:0006468,GO:0005524,GO:0004672
LG15g879	GO:0016020
LG15g882	GO:0003779,GO:0005543
LG15g885	GO:0006629,GO:0008081
LG15g886	GO:0016020
LG15g887	GO:0010181
LG15g888	GO:0003824,GO:0051536
LG15g890	GO:0005509
LG15g891	GO:0003677,GO:0006313,GO:0015074
LG15g899	GO:0003723,GO:0006396,GO:0008173
LG15g901	GO:0006468,GO:0005524,GO:0004672
LG15g902	GO:0003723,GO:0006096,GO:0004332
LG15g903	GO:0030286,GO:0007017
LG15g904	GO:0005634,GO:0045893
LG15g905	GO:0005515
LG15g906	GO:0016311
LG15g907	GO:0005515
LG15g911	GO:0008270,GO:0046872
LG15g913	GO:0006468,GO:0005524,GO:0004672
LG15g914	GO:0003924,GO:0005525
LG15g916	GO:0050482,GO:0004623,GO:0006644
LG15g919	GO:0005515
LG15g92	GO:0003677
LG15g921	GO:0006468,GO:0005524,GO:0004672
LG15g924	GO:0016592
LG15g925	GO:0008168
LG15g926	GO:0008168
LG15g930	GO:0006915,GO:0005739
LG15g931	GO:0007186,GO:0016020,GO:0004930
LG15g934	GO:0005783,GO:0004656
LG15g935	GO:0004812,GO:0000166,GO:0006418,GO:0005524
LG15g936	GO:0005515
LG15g937	GO:0016020,GO:0055085,GO:0022857
LG15g938	GO:0005515
LG15g943	GO:0046872
LG15g945	GO:0016787,GO:0003676,GO:0046872
LG15g956	GO:0005509
LG15g958	GO:0005743,GO:0006120
LG15g959	GO:0003924,GO:0005525
LG15g960	GO:0070008,GO:0006508
LG15g966	GO:0007165,GO:0016020
LG15g969	GO:0004812,GO:0006418,GO:0005524,GO:0000166,GO:0003676
LG15g970	GO:0005515
LG15g972	GO:0016020,GO:0016012
LG15g973	GO:0016192,GO:0030008
LG15g974	GO:0022857,GO:0055085
LG15g976	GO:0005509
LG15g978	GO:0007186,GO:0016020,GO:0004930
LG15g979	GO:0030145,GO:0000287,GO:0004721
LG15g981	GO:0003924,GO:0005525
LG15g982	GO:0003924,GO:0005525
LG15g985	GO:0007165,GO:0003924,GO:0005525
LG15g986	GO:0046983,GO:0005515,GO:0006355
LG15g99	GO:0042254
LG15g991	GO:0004222,GO:0006508
LG15g992	GO:0004222,GO:0006508
LG15g994	GO:0005515,GO:0006355,GO:0003677
LG15g997	GO:0005975,GO:0004553,GO:0043169,GO:0003824
LG15g999	GO:0016020,GO:0022857,GO:0055085
LG162g1	GO:0007186,GO:0016020,GO:0004930
LG163g1	GO:0005634
LG169g1	GO:0005515
LG169g2	GO:0000123
LG16g10	GO:0004812,GO:0000166,GO:0006418,GO:0005524,GO:0043039
LG16g1000	GO:1990817
LG16g1003	GO:0006351,GO:0008270,GO:0003676
LG16g1004	GO:0007186,GO:0016020,GO:0004930
LG16g1008	GO:0019229,GO:0005576
LG16g1013	GO:0016020
LG16g1014	GO:0006469,GO:0004862
LG16g1015	GO:0031110
LG16g1016	GO:0016020
LG16g1018	GO:0008168,GO:0016706
LG16g1022	GO:0003824
LG16g1023	GO:0004725,GO:0006470,GO:0016020,GO:0005515
LG16g1026	GO:0003924,GO:0005525
LG16g1027	GO:0005669,GO:0006352
LG16g1028	GO:0003883,GO:0006221
LG16g1029	GO:0006355,GO:0005634
LG16g1030	GO:0005515,GO:0006355,GO:0005634
LG16g1032	GO:0006468,GO:0005524,GO:0004672,GO:0000165
LG16g1033	GO:0015630,GO:0000226
LG16g1036	GO:0005515
LG16g1038	GO:0006468,GO:0005524,GO:0004672
LG16g104	GO:0006418,GO:0005524,GO:0004812,GO:0000166
LG16g1040	GO:0006412,GO:0003735,GO:0005840
LG16g1041	GO:0035556
LG16g1042	GO:0004198,GO:0006508
LG16g1043	GO:0004867
LG16g1044	GO:0006468,GO:0005524,GO:0004672,GO:0005515
LG16g1046	GO:0005509
LG16g1047	GO:0009116,GO:0003824
LG16g1048	GO:0003824
LG16g105	GO:0006418,GO:0005524,GO:0004812,GO:0000166
LG16g1050	GO:0016491
LG16g1051	GO:0002098,GO:0033588
LG16g1052	GO:0005515
LG16g1055	GO:0016462,GO:0005737
LG16g1056	GO:0005515,GO:0003774,GO:0016459,GO:0005524
LG16g1057	GO:0003676,GO:0008430
LG16g106	GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0002161
LG16g1065	GO:0004930,GO:0016020,GO:0007186,GO:0005886
LG16g1069	GO:0016020
LG16g1082	GO:0007186,GO:0016020,GO:0004930
LG16g1084	GO:0000124,GO:0006406,GO:0003713,GO:0045893,GO:0005643
LG16g1086	GO:0008083
LG16g1090	GO:0016409
LG16g1093	GO:0005975,GO:0006072,GO:0016616,GO:0046168,GO:0051287
LG16g1094	GO:0008289
LG16g1095	GO:0016020
LG16g1096	GO:0006468,GO:0004672,GO:0005026,GO:0005524,GO:0046872,GO:0016020
LG16g1101	GO:0003723
LG16g1113	GO:0000278,GO:0003677,GO:0051382
LG16g1118	GO:0046872
LG16g1119	GO:0007186,GO:0016020,GO:0004930
LG16g112	GO:0016192
LG16g1120	GO:0009058
LG16g1125	GO:0007156,GO:0005509
LG16g1126	GO:0007156,GO:0005509,GO:0016020
LG16g1129	GO:0051260,GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG16g113	GO:0005515
LG16g1132	GO:0004725,GO:0006470
LG16g1133	GO:0005515
LG16g1134	GO:0006468,GO:0005524,GO:0004672
LG16g1138	GO:0016020
LG16g1139	GO:0016020
LG16g1142	GO:0003676
LG16g1146	GO:0005515
LG16g1148	GO:0045766,GO:0043123,GO:0043066
LG16g1150	GO:0016887,GO:0005524
LG16g1154	GO:0042981
LG16g1155	GO:0006508,GO:0004197
LG16g1156	GO:0043565,GO:0003700,GO:0006355
LG16g1157	GO:0043565,GO:0003700,GO:0006355
LG16g1159	GO:0006468,GO:0005524,GO:0004672
LG16g116	GO:0009190,GO:0035556
LG16g1160	GO:0008757
LG16g1161	GO:0003723,GO:0008168,GO:0016706
LG16g1162	GO:0006364,GO:0008168,GO:0003723
LG16g1163	GO:0016491
LG16g1164	GO:0005515
LG16g1167	GO:0005515
LG16g1168	GO:0003700,GO:0045893
LG16g117	GO:0009190,GO:0035556
LG16g1172	GO:0016020
LG16g1173	GO:0016020,GO:0006820,GO:0008509
LG16g1178	GO:0006383
LG16g1183	GO:0005509,GO:0007155,GO:0005576
LG16g1184	GO:0001401
LG16g1186	GO:0016020
LG16g119	GO:0005515
LG16g1191	GO:0004222,GO:0006508
LG16g1192	GO:0071203
LG16g1193	GO:0003677
LG16g1194	GO:0005515,GO:0016887,GO:0005524
LG16g1195	GO:0019773,GO:0006511,GO:0051603,GO:0005839
LG16g1196	GO:0003735,GO:0006412,GO:0015934
LG16g1199	GO:0008270
LG16g120	GO:0016787
LG16g1200	GO:0004506,GO:0016020,GO:0050660
LG16g1212	GO:0016787
LG16g1213	GO:0016020
LG16g1218	GO:0005515
LG16g1221	GO:0005525,GO:0016020
LG16g1222	GO:0016020
LG16g1223	GO:0007165
LG16g1224	GO:0007165
LG16g1226	GO:0003723
LG16g1227	GO:0005515
LG16g1228	GO:0008146
LG16g1230	GO:0051287,GO:0016620
LG16g1231	GO:0016020
LG16g1233	GO:0016020
LG16g1235	GO:0016020
LG16g1236	GO:0016020
LG16g1237	GO:0016020
LG16g1238	GO:0016020
LG16g1239	GO:0016020,GO:0043269,GO:0099106
LG16g124	GO:0008083
LG16g1241	GO:0006508,GO:0004252,GO:0070008
LG16g1244	GO:0004531,GO:0006259
LG16g1245	GO:0007165,GO:0007264,GO:0005085
LG16g1247	GO:0043087
LG16g1250	GO:0016020
LG16g1251	GO:0006468,GO:0004672
LG16g1252	GO:0006468,GO:0004672
LG16g1253	GO:0005515
LG16g1254	GO:0005576,GO:0008289,GO:0042157,GO:0006869
LG16g1255	GO:0003723
LG16g1257	GO:0008270,GO:0003677
LG16g1259	GO:0046872
LG16g126	GO:0006364
LG16g1260	GO:0022857,GO:0055085,GO:0016020
LG16g1264	GO:0008270,GO:0003700,GO:0006355,GO:0043565
LG16g1273	GO:0016020
LG16g1276	GO:0005515
LG16g1278	GO:0003924,GO:0005525
LG16g1279	GO:0003924,GO:0005525
LG16g1280	GO:0003723
LG16g1282	GO:0006468,GO:0005524,GO:0004672
LG16g129	GO:0008083,GO:0016020,GO:0008201
LG16g1291	GO:0019904
LG16g1298	GO:0016787
LG16g1301	GO:0005515
LG16g1303	GO:0005515
LG16g1304	GO:0003334
LG16g1306	GO:0003723
LG16g1307	GO:0003723
LG16g1312	GO:0007186,GO:0016020,GO:0004930
LG16g1313	GO:0003684,GO:0000012,GO:0005634
LG16g1316	GO:0006468,GO:0005524,GO:0004672
LG16g1318	GO:0007166,GO:0016020,GO:0005515
LG16g1324	GO:0042981,GO:0005515
LG16g1326	GO:0016020
LG16g1328	GO:0016791
LG16g1329	GO:0003676
LG16g1330	GO:0003824
LG16g1333	GO:0003723
LG16g1334	GO:0005515,GO:0008017,GO:0007018,GO:0003777,GO:0005524
LG16g1336	GO:0005515
LG16g1337	GO:0106245,GO:0006659
LG16g1338	GO:0016020
LG16g1339	GO:0016020
LG16g1340	GO:0005085
LG16g1345	GO:0016887,GO:0005524
LG16g1346	GO:0005515
LG16g1347	GO:0016409,GO:0046785,GO:0015631
LG16g1351	GO:0005737
LG16g1352	GO:1902600,GO:0033180,GO:0046961
LG16g1353	GO:0003824
LG16g1354	GO:0003723,GO:0043130
LG16g1355	GO:0004842
LG16g1358	GO:0005515
LG16g1361	GO:0005509,GO:0016020,GO:0004571
LG16g1362	GO:0006812,GO:0016020,GO:1902600,GO:0055085,GO:0015297
LG16g1376	GO:0031492,GO:0005634,GO:0000785
LG16g1377	GO:0016765
LG16g138	GO:0004497,GO:0016705,GO:0005506,GO:0020037
LG16g1380	GO:0005515,GO:0003723
LG16g1381	GO:0003676
LG16g1382	GO:0005515,GO:0003723,GO:0003676
LG16g1387	GO:0007186,GO:0016020,GO:0004930
LG16g1389	GO:0007186,GO:0016020,GO:0004930
LG16g1390	GO:0007186,GO:0016020,GO:0004930
LG16g14	GO:0004222,GO:0006508
LG16g1400	GO:0008168,GO:0016706
LG16g1402	GO:0046983
LG16g1403	GO:0005515
LG16g1404	GO:0016020
LG16g1405	GO:0007186,GO:0016020,GO:0004930
LG16g1406	GO:0005515,GO:0006468,GO:0005524,GO:0004672
LG16g1407	GO:0008270,GO:0003700,GO:0006355,GO:0043565
LG16g141	GO:0006468,GO:0005524,GO:0004672
LG16g142	GO:0005515
LG16g1424	GO:0003924,GO:0005525
LG16g1425	GO:0005509
LG16g1433	GO:0003677
LG16g1436	GO:0006629,GO:0035556,GO:0004435,GO:0007165
LG16g1441	GO:0005515
LG16g1442	GO:0005515
LG16g1443	GO:0005524,GO:0016887,GO:0140359,GO:0055085,GO:0016020
LG16g1444	GO:0007275,GO:0030154,GO:0016020,GO:0007219
LG16g1445	GO:0005515
LG16g1446	GO:0005634,GO:0003700,GO:0006355,GO:0003677
